Gene stable ID	UniProtKB/Swiss-Prot ID
WBGene00043952	
WBGene00043980	
WBGene00043981	
WBGene00043982	
WBGene00043983	
WBGene00043984	
WBGene00043985	
WBGene00043986	G5EE06
WBGene00043988	
WBGene00043989	
WBGene00043990	
WBGene00043992	Q5CZ52
WBGene00043994	Q5CZ51
WBGene00043995	
WBGene00043996	
WBGene00043997	
WBGene00043998	
WBGene00044001	
WBGene00044002	
WBGene00044003	
WBGene00044004	
WBGene00044005	
WBGene00044006	
WBGene00044007	
WBGene00044008	G5EF84
WBGene00044009	
WBGene00044011	
WBGene00044012	
WBGene00044013	
WBGene00044014	
WBGene00044016	Q5FC62
WBGene00044018	
WBGene00044019	
WBGene00044020	
WBGene00044021	
WBGene00044024	
WBGene00044025	
WBGene00044026	
WBGene00044027	Q5FC78
WBGene00044028	
WBGene00044029	
WBGene00044030	
WBGene00044031	
WBGene00044032	
WBGene00044034	
WBGene00044035	
WBGene00044043	
WBGene00044044	
WBGene00044045	
WBGene00044047	
WBGene00044048	
WBGene00044049	Q5FC79
WBGene00044049	
WBGene00044058	
WBGene00044059	
WBGene00044061	
WBGene00044062	
WBGene00044063	
WBGene00044065	
WBGene00044066	
WBGene00044067	Q9XUC4
WBGene00044068	
WBGene00044069	
WBGene00044070	
WBGene00044071	
WBGene00044072	
WBGene00044073	
WBGene00044074	
WBGene00044077	
WBGene00044078	
WBGene00044079	
WBGene00044080	
WBGene00044081	
WBGene00044082	
WBGene00044083	Q9Y0V2
WBGene00044083	
WBGene00044084	
WBGene00044086	
WBGene00044087	
WBGene00044088	
WBGene00044089	
WBGene00044090	
WBGene00044091	
WBGene00044092	
WBGene00044094	Q5CZ37
WBGene00044099	
WBGene00044100	
WBGene00044105	
WBGene00044106	
WBGene00044107	
WBGene00044109	
WBGene00044112	
WBGene00044113	
WBGene00044114	
WBGene00044115	
WBGene00044116	
WBGene00044117	
WBGene00044120	
WBGene00044121	
WBGene00044122	
WBGene00044124	
WBGene00044125	
WBGene00044127	
WBGene00044131	
WBGene00044132	
WBGene00044133	
WBGene00044134	
WBGene00044135	
WBGene00044136	
WBGene00044137	
WBGene00044138	
WBGene00044139	
WBGene00044140	
WBGene00044141	
WBGene00044142	
WBGene00044143	
WBGene00044144	
WBGene00044145	
WBGene00044146	
WBGene00044147	
WBGene00044148	
WBGene00044149	
WBGene00044150	
WBGene00044151	
WBGene00044152	
WBGene00044153	
WBGene00044154	
WBGene00044156	
WBGene00044157	
WBGene00044158	
WBGene00044159	
WBGene00044160	
WBGene00044162	
WBGene00044163	
WBGene00044164	
WBGene00044166	
WBGene00044167	
WBGene00044169	
WBGene00044174	
WBGene00044175	
WBGene00044176	
WBGene00044177	
WBGene00044178	
WBGene00044179	
WBGene00044180	
WBGene00044181	
WBGene00044182	
WBGene00044183	
WBGene00044184	
WBGene00044185	
WBGene00044187	
WBGene00044188	
WBGene00044189	
WBGene00044191	
WBGene00044192	
WBGene00044193	
WBGene00044194	
WBGene00044195	
WBGene00044197	
WBGene00044198	
WBGene00044200	
WBGene00044201	
WBGene00044202	
WBGene00044203	
WBGene00044204	
WBGene00044205	
WBGene00044206	
WBGene00044207	
WBGene00044208	
WBGene00044210	
WBGene00044211	
WBGene00044212	
WBGene00044213	
WBGene00044215	
WBGene00044218	
WBGene00044221	
WBGene00044222	
WBGene00044225	
WBGene00044227	
WBGene00044228	
WBGene00044230	
WBGene00044232	
WBGene00044233	
WBGene00044235	
WBGene00044236	
WBGene00044237	
WBGene00044238	
WBGene00044239	
WBGene00044240	
WBGene00044241	
WBGene00044242	
WBGene00044243	
WBGene00044244	
WBGene00044245	
WBGene00044246	
WBGene00044247	
WBGene00044249	
WBGene00044250	
WBGene00044251	Q564X7
WBGene00044253	
WBGene00044256	
WBGene00044257	
WBGene00044258	
WBGene00044259	
WBGene00044260	
WBGene00044261	
WBGene00044263	
WBGene00044264	
WBGene00044265	
WBGene00044266	
WBGene00044271	
WBGene00044272	
WBGene00044273	
WBGene00044274	
WBGene00044275	
WBGene00044278	
WBGene00044280	
WBGene00044281	
WBGene00044282	
WBGene00044283	
WBGene00044284	
WBGene00044286	
WBGene00044287	
WBGene00044288	
WBGene00044289	
WBGene00044290	
WBGene00044291	
WBGene00044292	
WBGene00044293	
WBGene00044294	
WBGene00044295	
WBGene00044296	
WBGene00044297	
WBGene00044298	
WBGene00044299	
WBGene00044300	
WBGene00044301	
WBGene00044303	
WBGene00044304	
WBGene00044305	Q4W4Z2
WBGene00044306	
WBGene00044307	
WBGene00044310	
WBGene00044311	
WBGene00044312	
WBGene00044313	
WBGene00044314	
WBGene00044315	
WBGene00044316	
WBGene00044317	
WBGene00044318	
WBGene00044319	
WBGene00044321	
WBGene00044322	
WBGene00044323	
WBGene00044324	P34661
WBGene00044325	
WBGene00044326	
WBGene00044329	
WBGene00044330	
WBGene00044331	
WBGene00044332	
WBGene00044333	
WBGene00044337	
WBGene00044338	
WBGene00044339	
WBGene00044340	
WBGene00044341	
WBGene00044342	
WBGene00044344	
WBGene00044345	
WBGene00044346	
WBGene00044347	
WBGene00044348	
WBGene00044349	
WBGene00044350	
WBGene00044352	
WBGene00044353	
WBGene00044354	
WBGene00044355	
WBGene00044356	
WBGene00044357	
WBGene00044358	
WBGene00044359	
WBGene00044360	
WBGene00044361	
WBGene00044362	
WBGene00044363	
WBGene00044364	
WBGene00044365	
WBGene00044366	
WBGene00044367	
WBGene00044368	
WBGene00044369	
WBGene00044370	
WBGene00044371	
WBGene00044372	
WBGene00044373	
WBGene00044374	
WBGene00044375	
WBGene00044376	
WBGene00044377	
WBGene00044378	
WBGene00044379	
WBGene00044380	
WBGene00044381	
WBGene00044382	
WBGene00044383	
WBGene00044384	
WBGene00044385	
WBGene00044386	
WBGene00044387	
WBGene00044388	
WBGene00044389	
WBGene00044390	
WBGene00044391	
WBGene00044392	
WBGene00044393	
WBGene00044394	
WBGene00044395	
WBGene00044396	
WBGene00044399	
WBGene00044401	
WBGene00044402	
WBGene00044403	
WBGene00044406	
WBGene00044409	
WBGene00044410	
WBGene00044411	
WBGene00044413	
WBGene00044414	
WBGene00044415	
WBGene00044416	
WBGene00044417	
WBGene00044418	
WBGene00044419	
WBGene00044420	
WBGene00044421	
WBGene00044423	
WBGene00044424	
WBGene00044425	
WBGene00044427	
WBGene00044428	
WBGene00044429	
WBGene00044431	
WBGene00044432	
WBGene00044433	
WBGene00044434	
WBGene00044435	
WBGene00044436	
WBGene00044437	
WBGene00044438	
WBGene00044439	
WBGene00044440	
WBGene00044441	
WBGene00044442	
WBGene00044443	
WBGene00044444	
WBGene00044445	
WBGene00044446	
WBGene00044447	
WBGene00044448	
WBGene00044449	
WBGene00044450	
WBGene00044451	
WBGene00044452	
WBGene00044453	
WBGene00044454	
WBGene00044455	
WBGene00044457	
WBGene00044458	
WBGene00044459	
WBGene00044460	
WBGene00044461	
WBGene00044462	
WBGene00044463	
WBGene00044464	
WBGene00044466	
WBGene00044467	
WBGene00044468	
WBGene00044469	
WBGene00044470	
WBGene00044471	
WBGene00044472	
WBGene00044473	
WBGene00044474	
WBGene00044475	
WBGene00044476	
WBGene00044477	
WBGene00044478	
WBGene00044479	
WBGene00044480	
WBGene00044481	
WBGene00044482	
WBGene00044483	
WBGene00044484	
WBGene00044485	
WBGene00044487	
WBGene00044488	
WBGene00044489	
WBGene00044490	
WBGene00044491	
WBGene00044492	
WBGene00044493	
WBGene00044495	
WBGene00044499	
WBGene00044500	
WBGene00044501	
WBGene00044502	
WBGene00044504	
WBGene00044508	
WBGene00044509	
WBGene00044510	
WBGene00044511	
WBGene00044512	
WBGene00044513	
WBGene00044514	
WBGene00044516	
WBGene00044518	
WBGene00044519	
WBGene00044520	
WBGene00044521	
WBGene00044524	
WBGene00044525	
WBGene00044526	
WBGene00044527	
WBGene00044528	
WBGene00044529	
WBGene00044530	
WBGene00044531	
WBGene00044533	
WBGene00044534	
WBGene00044535	
WBGene00044536	
WBGene00044537	
WBGene00044538	
WBGene00044539	
WBGene00044541	
WBGene00044542	
WBGene00044543	
WBGene00044544	
WBGene00044545	
WBGene00044546	
WBGene00044547	
WBGene00044548	
WBGene00044549	
WBGene00044550	
WBGene00044551	
WBGene00044552	
WBGene00044553	
WBGene00044554	
WBGene00044556	
WBGene00044557	
WBGene00044558	
WBGene00044559	
WBGene00044560	
WBGene00044561	
WBGene00044562	
WBGene00044563	
WBGene00044564	
WBGene00044565	
WBGene00044566	
WBGene00044567	
WBGene00044568	Q4R128
WBGene00044569	
WBGene00044570	
WBGene00044571	
WBGene00044572	
WBGene00044573	
WBGene00044574	
WBGene00044575	
WBGene00044577	
WBGene00044578	
WBGene00044579	
WBGene00044580	
WBGene00044581	
WBGene00044582	
WBGene00044583	
WBGene00044584	
WBGene00044586	
WBGene00044587	
WBGene00044588	
WBGene00044589	
WBGene00044602	
WBGene00044603	
WBGene00044604	
WBGene00044605	
WBGene00044607	
WBGene00044608	
WBGene00044609	
WBGene00044610	
WBGene00044611	
WBGene00044612	
WBGene00044614	
WBGene00044615	
WBGene00044616	
WBGene00044617	
WBGene00044618	
WBGene00044620	
WBGene00044623	
WBGene00044630	
WBGene00044631	
WBGene00044633	
WBGene00044634	
WBGene00044636	
WBGene00044637	Q3LFN0
WBGene00044638	
WBGene00044640	
WBGene00044641	
WBGene00044643	
WBGene00044644	
WBGene00044645	
WBGene00044646	
WBGene00044648	
WBGene00044649	
WBGene00044650	
WBGene00044651	
WBGene00044654	
WBGene00044655	
WBGene00044658	
WBGene00044659	
WBGene00044661	
WBGene00044662	
WBGene00044663	
WBGene00044664	
WBGene00044665	
WBGene00044666	
WBGene00044667	
WBGene00044668	
WBGene00044672	
WBGene00044673	
WBGene00044674	
WBGene00044675	
WBGene00044676	
WBGene00044677	
WBGene00044678	
WBGene00044679	
WBGene00044680	
WBGene00044681	
WBGene00044683	
WBGene00044684	
WBGene00044686	
WBGene00044687	
WBGene00044689	
WBGene00044690	
WBGene00044692	
WBGene00044693	
WBGene00044694	
WBGene00044696	
WBGene00044697	
WBGene00044698	
WBGene00044699	
WBGene00044701	
WBGene00044705	
WBGene00044707	
WBGene00044708	
WBGene00044709	
WBGene00044711	
WBGene00044719	
WBGene00044720	
WBGene00044723	
WBGene00044724	
WBGene00044725	
WBGene00044726	
WBGene00044732	
WBGene00044733	
WBGene00044734	
WBGene00044735	
WBGene00044736	
WBGene00044737	
WBGene00044738	Q22931
WBGene00044741	
WBGene00044742	
WBGene00044743	
WBGene00044744	
WBGene00044745	
WBGene00044746	
WBGene00044753	
WBGene00044754	
WBGene00044755	
WBGene00044756	
WBGene00044757	
WBGene00044758	
WBGene00044759	
WBGene00044760	
WBGene00044761	
WBGene00044762	
WBGene00044763	Q27GV2
WBGene00044767	
WBGene00044770	
WBGene00044771	
WBGene00044772	
WBGene00044773	
WBGene00044774	
WBGene00044775	
WBGene00044776	
WBGene00044777	
WBGene00044778	
WBGene00044779	
WBGene00044780	
WBGene00044783	
WBGene00044784	
WBGene00044786	
WBGene00044788	
WBGene00044789	
WBGene00044790	
WBGene00044791	
WBGene00044792	
WBGene00044794	
WBGene00044795	
WBGene00044796	
WBGene00044797	Q1NZ26
WBGene00044798	
WBGene00044799	
WBGene00044801	
WBGene00044802	
WBGene00044803	
WBGene00044805	
WBGene00044807	
WBGene00044810	
WBGene00044811	
WBGene00044889	
WBGene00044891	
WBGene00044892	
WBGene00044894	
WBGene00044895	
WBGene00044896	
WBGene00044897	
WBGene00044898	
WBGene00044900	
WBGene00044901	
WBGene00044903	
WBGene00044906	
WBGene00044908	
WBGene00044911	
WBGene00044912	
WBGene00044916	
WBGene00044917	
WBGene00044921	
WBGene00044922	
WBGene00044924	
WBGene00044949	
WBGene00044953	
WBGene00044977	
WBGene00044978	
WBGene00044979	
WBGene00044987	
WBGene00044988	
WBGene00044989	
WBGene00044990	
WBGene00044991	
WBGene00044998	
WBGene00045013	
WBGene00045024	
WBGene00045036	
WBGene00045038	
WBGene00045048	
WBGene00045050	
WBGene00045052	
WBGene00045053	
WBGene00045056	
WBGene00045058	
WBGene00045060	
WBGene00045061	
WBGene00045063	
WBGene00045067	
WBGene00045069	
WBGene00045078	
WBGene00045096	
WBGene00045101	
WBGene00045103	
WBGene00045108	
WBGene00045122	
WBGene00045128	
WBGene00045144	
WBGene00045146	
WBGene00045177	
WBGene00045178	
WBGene00045180	
WBGene00045183	
WBGene00045190	
WBGene00045192	Q21221
WBGene00045195	
WBGene00045198	
WBGene00045207	
WBGene00045208	
WBGene00045209	
WBGene00045210	
WBGene00045211	
WBGene00045212	
WBGene00045215	
WBGene00045234	
WBGene00045237	
WBGene00045239	
WBGene00045242	
WBGene00045245	
WBGene00045246	
WBGene00045247	
WBGene00045248	
WBGene00045249	
WBGene00045250	
WBGene00045251	
WBGene00045252	
WBGene00045253	
WBGene00045255	
WBGene00045261	
WBGene00045265	
WBGene00045268	
WBGene00045269	
WBGene00045270	
WBGene00045271	
WBGene00045272	
WBGene00045275	
WBGene00045276	
WBGene00045277	
WBGene00045283	
WBGene00045289	
WBGene00045291	
WBGene00045292	
WBGene00045295	
WBGene00045297	
WBGene00045298	
WBGene00045299	
WBGene00045300	
WBGene00045301	
WBGene00045302	
WBGene00045303	
WBGene00045304	
WBGene00045305	
WBGene00045306	
WBGene00045308	
WBGene00045331	
WBGene00045336	
WBGene00045337	
WBGene00045338	
WBGene00045339	
WBGene00045340	
WBGene00045344	
WBGene00045355	
WBGene00045356	
WBGene00045357	
WBGene00045362	
WBGene00045364	
WBGene00045365	
WBGene00045379	
WBGene00045380	
WBGene00045381	
WBGene00045382	
WBGene00045383	
WBGene00045385	
WBGene00045386	
WBGene00045387	
WBGene00045390	
WBGene00045392	
WBGene00045393	
WBGene00045394	
WBGene00045395	
WBGene00045396	
WBGene00045397	
WBGene00045398	
WBGene00045399	
WBGene00045400	
WBGene00045401	
WBGene00045402	
WBGene00045403	
WBGene00045405	
WBGene00045406	
WBGene00045407	
WBGene00045411	
WBGene00045412	
WBGene00045413	
WBGene00045414	
WBGene00045415	
WBGene00045416	
WBGene00045417	
WBGene00045418	
WBGene00045419	
WBGene00045433	
WBGene00045434	
WBGene00045455	
WBGene00045456	
WBGene00045457	
WBGene00045458	
WBGene00045459	
WBGene00045460	
WBGene00045461	
WBGene00045468	
WBGene00045473	
WBGene00045474	
WBGene00045475	A6ZJ55
WBGene00045480	
WBGene00045481	
WBGene00045482	
WBGene00045483	
WBGene00045484	
WBGene00045486	
WBGene00045488	
WBGene00045490	
WBGene00045493	
WBGene00045494	
WBGene00045495	
WBGene00045497	
WBGene00045498	
WBGene00045500	
WBGene00045501	
WBGene00045506	
WBGene00045507	
WBGene00045508	
WBGene00045510	
WBGene00045511	
WBGene00045513	
WBGene00045515	
WBGene00045516	
WBGene00045517	
WBGene00050875	
WBGene00050879	
WBGene00050880	
WBGene00050881	
WBGene00050884	
WBGene00050885	
WBGene00050889	
WBGene00050891	
WBGene00050892	
WBGene00050893	
WBGene00050894	
WBGene00050896	
WBGene00050898	
WBGene00050899	
WBGene00050904	
WBGene00050906	
WBGene00050907	
WBGene00050910	
WBGene00050911	
WBGene00050913	
WBGene00050914	
WBGene00050915	
WBGene00050916	
WBGene00050917	
WBGene00050919	
WBGene00050929	
WBGene00050931	
WBGene00050934	
WBGene00050936	
WBGene00050937	
WBGene00050939	
WBGene00050940	
WBGene00050941	
WBGene00050943	
WBGene00050944	
WBGene00050947	
WBGene00050955	
WBGene00050956	
WBGene00050957	
WBGene00050959	
WBGene00050965	
WBGene00050967	
WBGene00050968	
WBGene00077439	
WBGene00077445	
WBGene00077450	
WBGene00077453	
WBGene00077455	
WBGene00077464	
WBGene00077489	
WBGene00077490	
WBGene00077491	
WBGene00077492	
WBGene00077493	
WBGene00077495	
WBGene00077497	
WBGene00077500	
WBGene00077503	
WBGene00077508	
WBGene00077514	
WBGene00077519	
WBGene00077520	
WBGene00077521	
WBGene00077522	
WBGene00077523	
WBGene00077525	
WBGene00077526	
WBGene00077531	
WBGene00077536	
WBGene00077538	
WBGene00077539	
WBGene00077543	
WBGene00077546	
WBGene00077548	
WBGene00077553	
WBGene00077557	
WBGene00077558	
WBGene00077559	
WBGene00077562	
WBGene00077563	
WBGene00077565	
WBGene00077569	
WBGene00077573	
WBGene00077576	
WBGene00077577	
WBGene00077582	
WBGene00077583	
WBGene00077585	
WBGene00077588	
WBGene00077592	
WBGene00077593	
WBGene00077599	
WBGene00077607	
WBGene00077616	
WBGene00077622	
WBGene00077624	
WBGene00077640	
WBGene00077643	
WBGene00077655	
WBGene00077658	
WBGene00077663	
WBGene00077669	
WBGene00077673	
WBGene00077674	
WBGene00077679	
WBGene00077680	
WBGene00077681	
WBGene00077682	
WBGene00077684	
WBGene00077685	
WBGene00077688	
WBGene00077690	Q8T3C8
WBGene00077691	
WBGene00077692	
WBGene00077693	
WBGene00077696	
WBGene00077697	
WBGene00077698	
WBGene00077699	
WBGene00077701	
WBGene00077703	
WBGene00077704	
WBGene00077712	O16262
WBGene00077714	
WBGene00077728	
WBGene00077732	
WBGene00077751	
WBGene00077752	
WBGene00077756	
WBGene00077757	
WBGene00077758	
WBGene00077759	
WBGene00077761	
WBGene00077762	
WBGene00077763	
WBGene00077764	
WBGene00077766	
WBGene00077768	
WBGene00077769	
WBGene00077770	
WBGene00077771	
WBGene00077773	
WBGene00077775	
WBGene00077782	
WBGene00077783	
WBGene00077786	
WBGene00077788	
WBGene00086546	P34370
WBGene00086551	
WBGene00086552	
WBGene00086553	
WBGene00086554	
WBGene00086555	
WBGene00086556	
WBGene00086557	
WBGene00086558	
WBGene00086559	
WBGene00086560	
WBGene00086561	
WBGene00086562	
WBGene00086563	
WBGene00086564	
WBGene00086565	
WBGene00086566	
WBGene00086567	
WBGene00086568	
WBGene00086569	
WBGene00119201	
WBGene00119203	
WBGene00119204	
WBGene00138711	
WBGene00138714	
WBGene00138715	
WBGene00138716	
WBGene00138717	
WBGene00138719	
WBGene00138720	
WBGene00138721	
WBGene00138724	
WBGene00138725	
WBGene00164968	
WBGene00164969	
WBGene00164971	
WBGene00164972	
WBGene00164973	
WBGene00164974	
WBGene00164985	
WBGene00164986	
WBGene00175027	
WBGene00175028	
WBGene00175030	
WBGene00175031	
WBGene00175034	
WBGene00175035	
WBGene00184956	
WBGene00184990	
WBGene00185001	
WBGene00185002	
WBGene00185005	
WBGene00185006	
WBGene00185014	
WBGene00185048	B3CKG1
WBGene00185055	
WBGene00185067	
WBGene00185077	
WBGene00185078	
WBGene00185079	
WBGene00185086	
WBGene00185088	
WBGene00185089	
WBGene00185092	
WBGene00185095	
WBGene00185096	
WBGene00185097	
WBGene00185098	
WBGene00185100	
WBGene00185101	
WBGene00185102	
WBGene00185116	
WBGene00185117	
WBGene00185118	
WBGene00189930	
WBGene00189931	
WBGene00189932	
WBGene00189933	
WBGene00189937	
WBGene00189943	
WBGene00189947	
WBGene00189948	
WBGene00189949	
WBGene00189950	
WBGene00189952	
WBGene00189953	
WBGene00189954	
WBGene00189955	
WBGene00189956	
WBGene00189957	
WBGene00189958	
WBGene00189961	
WBGene00189987	
WBGene00189993	
WBGene00189995	
WBGene00194641	
WBGene00194642	
WBGene00194643	
WBGene00194645	
WBGene00194646	
WBGene00194647	
WBGene00194649	
WBGene00194651	
WBGene00194653	
WBGene00194654	
WBGene00194656	
WBGene00194658	
WBGene00194660	
WBGene00194661	
WBGene00194663	
WBGene00194664	
WBGene00194670	
WBGene00194672	
WBGene00194674	
WBGene00194677	
WBGene00194679	
WBGene00194680	
WBGene00194682	
WBGene00194684	
WBGene00194687	
WBGene00194689	
WBGene00194691	
WBGene00194692	
WBGene00194695	
WBGene00194696	
WBGene00194697	
WBGene00194698	
WBGene00194699	
WBGene00194700	
WBGene00194701	
WBGene00194702	
WBGene00194703	
WBGene00194704	
WBGene00194706	
WBGene00194707	A8WHT1
WBGene00194708	
WBGene00194710	
WBGene00194711	
WBGene00194712	
WBGene00194713	
WBGene00194714	
WBGene00194715	
WBGene00194717	
WBGene00194725	
WBGene00194726	
WBGene00194727	
WBGene00194729	
WBGene00194730	
WBGene00194731	
WBGene00194733	
WBGene00194734	
WBGene00194735	
WBGene00194737	
WBGene00194738	
WBGene00194742	
WBGene00194744	
WBGene00194746	
WBGene00194747	
WBGene00194780	
WBGene00194783	
WBGene00194784	
WBGene00194785	
WBGene00194787	
WBGene00194788	
WBGene00194793	
WBGene00194795	
WBGene00194799	
WBGene00194801	
WBGene00194803	
WBGene00194815	
WBGene00194816	
WBGene00194821	
WBGene00194832	
WBGene00194833	
WBGene00194835	
WBGene00194839	
WBGene00194848	
WBGene00194849	
WBGene00194850	
WBGene00194852	
WBGene00194855	
WBGene00194861	
WBGene00194864	
WBGene00194866	
WBGene00194867	
WBGene00194868	
WBGene00194869	
WBGene00194870	
WBGene00194871	
WBGene00194883	
WBGene00194886	
WBGene00194888	
WBGene00194890	
WBGene00194892	
WBGene00194894	
WBGene00194895	
WBGene00194896	
WBGene00194898	
WBGene00194902	
WBGene00194905	
WBGene00194906	
WBGene00194907	
WBGene00194908	
WBGene00194909	
WBGene00194910	
WBGene00194912	
WBGene00194913	
WBGene00194914	
WBGene00194915	
WBGene00194916	
WBGene00194917	
WBGene00194918	
WBGene00194919	
WBGene00194920	
WBGene00194921	
WBGene00194922	
WBGene00194924	
WBGene00194925	
WBGene00194926	
WBGene00194927	
WBGene00194928	
WBGene00194929	
WBGene00194930	
WBGene00194931	
WBGene00194933	
WBGene00194934	
WBGene00194935	
WBGene00194940	
WBGene00194951	
WBGene00194952	
WBGene00194955	
WBGene00194957	
WBGene00194981	
WBGene00194982	
WBGene00194983	
WBGene00194985	
WBGene00194986	
WBGene00194998	
WBGene00195003	
WBGene00195004	
WBGene00195006	
WBGene00195009	
WBGene00195010	
WBGene00195011	
WBGene00195012	
WBGene00195045	
WBGene00195046	
WBGene00195048	
WBGene00195049	
WBGene00195050	
WBGene00195051	
WBGene00195056	
WBGene00195057	
WBGene00195058	
WBGene00195061	
WBGene00195063	
WBGene00195067	
WBGene00195068	
WBGene00195069	
WBGene00195070	
WBGene00195071	
WBGene00195072	
WBGene00195073	
WBGene00195077	
WBGene00195081	
WBGene00195084	
WBGene00195086	
WBGene00195093	
WBGene00195142	
WBGene00195143	
WBGene00195144	
WBGene00195145	
WBGene00195146	
WBGene00195147	
WBGene00195148	
WBGene00195149	
WBGene00195150	
WBGene00195154	
WBGene00195155	
WBGene00195157	
WBGene00195158	
WBGene00195160	
WBGene00195164	
WBGene00195165	
WBGene00195166	
WBGene00195168	
WBGene00195169	
WBGene00195171	
WBGene00195174	
WBGene00195176	
WBGene00195177	
WBGene00195178	
WBGene00195179	
WBGene00195180	
WBGene00195181	
WBGene00195182	
WBGene00195183	
WBGene00195184	
WBGene00195185	
WBGene00195188	
WBGene00195189	
WBGene00195208	
WBGene00195209	
WBGene00195210	
WBGene00195211	
WBGene00195212	
WBGene00195213	
WBGene00195214	
WBGene00195215	
WBGene00195226	
WBGene00195227	
WBGene00195228	
WBGene00195229	
WBGene00195230	
WBGene00195231	
WBGene00195232	
WBGene00195239	
WBGene00195240	
WBGene00195241	
